chap_num,para_num,sent_num,sent_str
1,458,1," I waited, and sure enough, in a"
1,459,0,"moment she looked at me with an absolute smirk on her lovely face, as"
1,460,0,if she had asserted her membership in a rather distinguished secret
1,461,0,society to which she and Tom belonged
1,462,0,------------------------------------------------------------------------
1,463,0,"Inside, the crimson room bloomed with light"
1,463,1, Tom and Miss Baker sat at
1,464,0,either end of the long couch and she read aloud to him from the
1,465,0,"Saturday Evening Post—the words, murmurous and uninflected, running"
1,466,0,together in a soothing tune
1,466,1," The lamplight, bright on his boots and"
1,467,0,"dull on the autumn-leaf yellow of her hair, glinted along the paper as"
1,468,0,she turned a page with a flutter of slender muscles in her arms
1,469,0,When we came in she held us silent for a moment with a lifted hand
1,470,0,"“To be continued,” she said, tossing the magazine on the table, “in"
1,471,0,our very next issue
1,471,1,”
1,472,0,"Her body asserted itself with a restless movement of her knee, and she"
1,473,0,stood up
1,474,0,"“Ten o’clock,” she remarked, apparently finding the time on the"
1,475,0,ceiling
1,475,1, “Time for this good girl to go to bed
1,475,2,”
1,476,0,"“Jordan’s going to play in the tournament tomorrow,” explained Daisy,"
1,477,0,“over at Westchester
1,477,1,”
1,478,0,“Oh—you’re Jordan Baker
1,478,1,”
1,479,0,I knew now why her face was familiar—its pleasing contemptuous
1,480,0,expression had looked out at me from many rotogravure pictures of the
1,481,0,sporting life at Asheville and Hot Springs and Palm Beach
1,481,1, I had heard
1,482,0,"some story of her too, a critical, unpleasant story, but what it was I"
1,483,0,had forgotten long ago
1,484,0,"“Good night,” she said softly"
1,484,1," “Wake me at eight, won’t you"
1,484,2,”
1,485,0,“If you’ll get up
1,485,1,”
1,486,0,“I will
1,486,1," Good night, Mr"
1,486,2, Carraway
1,486,3, See you anon
1,486,4,”
1,487,0,"“Of course you will,” confirmed Daisy"
1,487,1, “In fact I think I’ll arrange a
1,488,0,marriage
1,488,1," Come over often, Nick, and I’ll sort of—oh—fling you"
1,489,0,together
1,489,1, You know—lock you up accidentally in linen closets and push
1,490,0,"you out to sea in a boat, and all that sort of thing—”"
1,491,0,"“Good night,” called Miss Baker from the stairs"
1,491,1, “I haven’t heard a
1,492,0,word
1,492,1,”
1,493,0,"“She’s a nice girl,” said Tom after a moment"
1,493,1, “They oughtn’t to let
1,494,0,her run around the country this way
1,494,1,”
1,495,0,“Who oughtn’t to
1,495,1,” inquired Daisy coldly
1,496,0,“Her family
1,496,1,”
1,497,0,“Her family is one aunt about a thousand years old
1,497,1," Besides, Nick’s"
1,498,0,"going to look after her, aren’t you, Nick"
1,498,1, She’s going to spend lots
1,499,0,of weekends out here this summer
1,499,1, I think the home influence will be
1,500,0,very good for her
1,500,1,”
1,501,0,Daisy and Tom looked at each other for a moment in silence
1,502,0,“Is she from New York
1,502,1,” I asked quickly
1,503,0,“From Louisville
1,503,1, Our white girlhood was passed together there
1,503,2, Our
1,504,0,beautiful white—”
1,505,0,“Did you give Nick a little heart to heart talk on the veranda
1,505,1,”
1,506,0,demanded Tom suddenly
1,507,0,“Did I
1,507,1,” She looked at me
1,507,2," “I can’t seem to remember, but I think we"
1,508,0,talked about the Nordic race
1,508,1," Yes, I’m sure we did"
1,508,2, It sort of crept
1,509,0,up on us and first thing you know—”
1,510,0,"“Don’t believe everything you hear, Nick,” he advised me"
1,511,0,"I said lightly that I had heard nothing at all, and a few minutes"
1,512,0,later I got up to go home
1,512,1, They came to the door with me and stood
1,513,0,side by side in a cheerful square of light
1,513,1, As I started my motor
1,514,0,Daisy peremptorily called
1,514,1, “Wait
1,514,2,”
1,515,0,"“I forgot to ask you something, and it’s important"
1,515,1, We heard you were
1,516,0,engaged to a girl out West
1,516,1,”
1,517,0,"“That’s right,” corroborated Tom kindly"
1,517,1, “We heard that you were
1,518,0,engaged
1,518,1,”
1,519,0,“It’s a libel
1,519,1, I’m too poor
1,519,2,”
1,520,0,"“But we heard it,” insisted Daisy, surprising me by opening up again"
1,521,0,in a flower-like way
1,521,1," “We heard it from three people, so it must be"
1,522,0,true
1,522,1,”
1,523,0,"Of course I knew what they were referring to, but I wasn’t even"
1,524,0,vaguely engaged
1,524,1, The fact that gossip had published the banns was one
1,525,0,of the reasons I had come East
1,525,1, You can’t stop going with an old
1,526,0,"friend on account of rumours, and on the other hand I had no intention"
1,527,0,of being rumoured into marriage
1,528,0,Their interest rather touched me and made them less remotely
1,529,0,"rich—nevertheless, I was confused and a little disgusted as I drove"
1,530,0,away
1,530,1, It seemed to me that the thing for Daisy to do was to rush out
1,531,0,"of the house, child in arms—but apparently there were no such"
1,532,0,intentions in her head
1,532,1," As for Tom, the fact that he “had some woman"
1,533,0,in New York” was really less surprising than that he had been
1,534,0,depressed by a book
1,534,1, Something was making him nibble at the edge of
1,535,0,stale ideas as if his sturdy physical egotism no longer nourished his
1,536,0,peremptory heart
1,537,0,Already it was deep summer on roadhouse roofs and in front of wayside
1,538,0,"garages, where new red petrol-pumps sat out in pools of light, and"
1,539,0,when I reached my estate at West Egg I ran the car under its shed and
1,540,0,sat for a while on an abandoned grass roller in the yard
1,540,1, The wind had
1,541,0,"blown off, leaving a loud, bright night, with wings beating in the"
1,542,0,trees and a persistent organ sound as the full bellows of the earth
1,543,0,blew the frogs full of life
1,543,1, The silhouette of a moving cat wavered
1,544,0,"across the moonlight, and, turning my head to watch it, I saw that I"
1,545,0,was not alone—fifty feet away a figure had emerged from the shadow of
1,546,0,my neighbour’s mansion and was standing with his hands in his pockets
1,547,0,regarding the silver pepper of the stars
1,547,1, Something in his leisurely
1,548,0,movements and the secure position of his feet upon the lawn suggested
1,549,0,that it was Mr
1,549,1," Gatsby himself, come out to determine what share was"
1,550,0,his of our local heavens
1,551,0,I decided to call to him
1,551,1," Miss Baker had mentioned him at dinner, and"
1,552,0,that would do for an introduction
1,552,1," But I didn’t call to him, for he"
1,553,0,gave a sudden intimation that he was content to be alone—he stretched
1,554,0,"out his arms toward the dark water in a curious way, and, far as I was"
1,555,0,"from him, I could have sworn he was trembling"
1,555,1, Involuntarily I glanced
1,556,0,"seaward—and distinguished nothing except a single green light, minute"
1,557,0,"and far away, that might have been the end of a dock"
1,557,1, When I looked
1,558,0,"once more for Gatsby he had vanished, and I was alone again in the"
1,559,0,unquiet darkness
2,0,0,About halfway between West Egg and New York the motor road hastily
2,1,0,"joins the railroad and runs beside it for a quarter of a mile, so as"
2,2,0,to shrink away from a certain desolate area of land
2,2,1, This is a valley
2,3,0,of ashes—a fantastic farm where ashes grow like wheat into ridges and
2,4,0,hills and grotesque gardens
2,4,1, where ashes take the forms of houses and
2,5,0,"chimneys and rising smoke and, finally, with a transcendent effort, of"
2,6,0,"ash-grey men, who move dimly and already crumbling through the powdery"
2,7,0,air
2,7,1," Occasionally a line of grey cars crawls along an invisible track,"
2,8,0,"gives out a ghastly creak, and comes to rest, and immediately the"
2,9,0,ash-grey men swarm up with leaden spades and stir up an impenetrable
2,10,0,"cloud, which screens their obscure operations from your sight"
2,11,0,But above the grey land and the spasms of bleak dust which drift
2,12,0,"endlessly over it, you perceive, after a moment, the eyes of Doctor T"
2,13,0,J
2,13,1, Eckleburg
2,13,2, The eyes of Doctor T
2,13,3, J
2,13,4, Eckleburg are blue and
2,14,0,gigantic—their retinas are one yard high
2,14,1," They look out of no face,"
2,15,0,"but, instead, from a pair of enormous yellow spectacles which pass"
2,16,0,over a nonexistent nose
2,16,1, Evidently some wild wag of an oculist set
2,17,0,"them there to fatten his practice in the borough of Queens, and then"
2,18,0,"sank down himself into eternal blindness, or forgot them and moved"
2,19,0,away
2,19,1," But his eyes, dimmed a little by many paintless days, under sun"
2,20,0,"and rain, brood on over the solemn dumping ground"
2,21,0,"The valley of ashes is bounded on one side by a small foul river, and,"
2,22,0,"when the drawbridge is up to let barges through, the passengers on"
2,23,0,waiting trains can stare at the dismal scene for as long as half an
2,24,0,hour
2,24,1," There is always a halt there of at least a minute, and it was"
2,25,0,because of this that I first met Tom Buchanan’s mistress
2,26,0,The fact that he had one was insisted upon wherever he was known
2,26,1, His
2,27,0,acquaintances resented the fact that he turned up in popular cafés
2,28,0,"with her and, leaving her at a table, sauntered about, chatting with"
2,29,0,whomsoever he knew
2,29,1," Though I was curious to see her, I had no desire"
2,30,0,to meet her—but I did
2,30,1, I went up to New York with Tom on the train one
2,31,0,"afternoon, and when we stopped by the ash-heaps he jumped to his feet"
2,32,0,"and, taking hold of my elbow, literally forced me from the car"
2,33,0,"“We’re getting off,” he insisted"
2,33,1, “I want you to meet my girl
2,33,2,”
2,34,0,"I think he’d tanked up a good deal at luncheon, and his determination"
2,35,0,to have my company bordered on violence
2,35,1, The supercilious assumption
2,36,0,was that on Sunday afternoon I had nothing better to do
2,37,0,"I followed him over a low whitewashed railroad fence, and we walked"
2,38,0,back a hundred yards along the road under Doctor Eckleburg’s
2,39,0,persistent stare
2,39,1, The only building in sight was a small block of
2,40,0,"yellow brick sitting on the edge of the waste land, a sort of compact"
2,41,0,"Main Street ministering to it, and contiguous to absolutely nothing"
2,42,0,One of the three shops it contained was for rent and another was an
2,43,0,"all-night restaurant, approached by a trail of ashes"
2,43,1, the third was a
2,44,0,garage—Repairs
2,44,1, George B
2,44,2, Wilson
2,44,3, Cars bought and sold
2,44,4,—and I followed
2,45,0,Tom inside
2,46,0,The interior was unprosperous and bare
2,46,1, the only car visible was the
2,47,0,dust-covered wreck of a Ford which crouched in a dim corner
2,47,1, It had
2,48,0,"occurred to me that this shadow of a garage must be a blind, and that"
2,49,0,"sumptuous and romantic apartments were concealed overhead, when the"
2,50,0,"proprietor himself appeared in the door of an office, wiping his hands"
2,51,0,on a piece of waste
