line_num,token_num,token_str,term_str
171,0,there,there
171,1,are,are
171,2,",",
171,3,among,among
171,4,other,other
171,5,natural,natural
171,6,curiosities,curiosities
171,7,",",
171,8,two,two
171,9,unusual,unusual
171,10,formations,formations
171,11,of,of
172,0,land,land
172,1,.,
172,2,Twenty,twenty
172,3,miles,miles
172,4,from,from
172,5,the,the
172,6,city,city
172,7,a,a
172,8,pair,pair
172,9,of,of
172,10,enormous,enormous
172,11,eggs,eggs
172,12,",",
172,13,identical,identical
172,14,in,in
173,0,contour,contour
173,1,and,and
173,2,separated,separated
173,3,only,only
173,4,by,by
173,5,a,a
173,6,courtesy,courtesy
173,7,bay,bay
173,8,",",
173,9,jut,jut
173,10,out,out
173,11,into,into
173,12,the,the
173,13,most,most
174,0,domesticated,domesticated
174,1,body,body
174,2,of,of
174,3,salt,salt
174,4,water,water
174,5,in,in
174,6,the,the
174,7,Western,western
174,8,hemisphere,hemisphere
174,9,",",
174,10,the,the
174,11,great,great
175,0,wet,wet
175,1,barnyard,barnyard
175,2,of,of
175,3,Long,long
175,4,Island,island
175,5,Sound,sound
175,6,.,
175,7,They,they
175,8,are,are
175,9,not,not
175,10,perfect,perfect
175,11,ovals—like,ovalslike
175,12,the,the
176,0,egg,egg
176,1,in,in
176,2,the,the
176,3,Columbus,columbus
176,4,story,story
176,5,",",
176,6,they,they
176,7,are,are
176,8,both,both
176,9,crushed,crushed
176,10,flat,flat
176,11,at,at
176,12,the,the
176,13,contact,contact
177,0,end—but,endbut
177,1,their,their
177,2,physical,physical
177,3,resemblance,resemblance
177,4,must,must
177,5,be,be
177,6,a,a
177,7,source,source
177,8,of,of
177,9,perpetual,perpetual
178,0,wonder,wonder
178,1,to,to
178,2,the,the
178,3,gulls,gulls
178,4,that,that
178,5,fly,fly
178,6,overhead,overhead
178,7,.,
178,8,To,to
178,9,the,the
178,10,wingless,wingless
178,11,a,a
178,12,more,more
179,0,interesting,interesting
179,1,phenomenon,phenomenon
179,2,is,is
179,3,their,their
179,4,dissimilarity,dissimilarity
179,5,in,in
179,6,every,every
179,7,particular,particular
180,0,except,except
180,1,shape,shape
180,2,and,and
180,3,size,size
180,4,.,
182,0,I,i
182,1,lived,lived
182,2,at,at
182,3,West,west
182,4,Egg,egg
182,5,",",
182,6,the—well,thewell
182,7,",",
182,8,the,the
182,9,less,less
182,10,fashionable,fashionable
182,11,of,of
182,12,the,the
182,13,two,two
182,14,",",
182,15,though,though
183,0,this,this
183,1,is,is
183,2,a,a
183,3,most,most
183,4,superficial,superficial
183,5,tag,tag
183,6,to,to
183,7,express,express
183,8,the,the
183,9,bizarre,bizarre
183,10,and,and
183,11,not,not
183,12,a,a
183,13,little,little
184,0,sinister,sinister
184,1,contrast,contrast
184,2,between,between
184,3,them,them
184,4,.,
184,5,My,my
184,6,house,house
184,7,was,was
184,8,at,at
184,9,the,the
184,10,very,very
184,11,tip,tip
184,12,of,of
184,13,the,the
185,0,egg,egg
185,1,",",
185,2,only,only
185,3,fifty,fifty
185,4,yards,yards
185,5,from,from
185,6,the,the
185,7,Sound,sound
185,8,",",
185,9,and,and
185,10,squeezed,squeezed
185,11,between,between
185,12,two,two
185,13,huge,huge
186,0,places,places
186,1,that,that
186,2,rented,rented
186,3,for,for
186,4,twelve,twelve
186,5,or,or
186,6,fifteen,fifteen
186,7,thousand,thousand
186,8,a,a
186,9,season,season
186,10,.,
186,11,The,the
186,12,one,one
186,13,on,on
187,0,my,my
187,1,right,right
187,2,was,was
187,3,a,a
187,4,colossal,colossal
187,5,affair,affair
187,6,by,by
187,7,any,any
187,8,standard—it,standardit
187,9,was,was
187,10,a,a
187,11,factual,factual
188,0,imitation,imitation
188,1,of,of
188,2,some,some
188,3,Hôtel,hôtel
188,4,de,de
188,5,Ville,ville
188,6,in,in
188,7,Normandy,normandy
188,8,",",
188,9,with,with
188,10,a,a
188,11,tower,tower
188,12,on,on
188,13,one,one
189,0,side,side
189,1,",",
189,2,spanking,spanking
189,3,new,new
189,4,under,under
189,5,a,a
189,6,thin,thin
189,7,beard,beard
189,8,of,of
189,9,raw,raw
189,10,ivy,ivy
189,11,",",
189,12,and,and
189,13,a,a
189,14,marble,marble
190,0,swimming,swimming
190,1,pool,pool
190,2,",",
190,3,and,and
190,4,more,more
190,5,than,than
190,6,forty,forty
190,7,acres,acres
190,8,of,of
190,9,lawn,lawn
190,10,and,and
190,11,garden,garden
190,12,.,
190,13,It,it
190,14,was,was
191,0,Gatsby,gatsby
191,1,’,
191,2,s,s
191,3,mansion,mansion
191,4,.,
191,5,Or,or
191,6,",",
191,7,rather,rather
191,8,",",
191,9,as,as
191,10,I,i
191,11,didn,didn
191,12,’,
191,13,t,t
191,14,know,know
191,15,Mr.,mr
191,16,Gatsby,gatsby
191,17,",",
191,18,it,it
191,19,was,was
191,20,a,a
192,0,mansion,mansion
192,1,inhabited,inhabited
192,2,by,by
192,3,a,a
192,4,gentleman,gentleman
192,5,of,of
192,6,that,that
192,7,name,name
192,8,.,
192,9,My,my
192,10,own,own
192,11,house,house
192,12,was,was
192,13,an,an
193,0,eyesore,eyesore
193,1,",",
193,2,but,but
193,3,it,it
193,4,was,was
193,5,a,a
193,6,small,small
193,7,eyesore,eyesore
193,8,",",
193,9,and,and
193,10,it,it
193,11,had,had
193,12,been,been
193,13,overlooked,overlooked
193,14,",",
193,15,so,so
193,16,I,i
194,0,had,had
194,1,a,a
194,2,view,view
194,3,of,of
194,4,the,the
194,5,water,water
194,6,",",
194,7,a,a
194,8,partial,partial
194,9,view,view
194,10,of,of
194,11,my,my
194,12,neighbour,neighbour
194,13,’,
194,14,s,s
194,15,lawn,lawn
194,16,",",
194,17,and,and
195,0,the,the
195,1,consoling,consoling
195,2,proximity,proximity
195,3,of,of
195,4,millionaires—all,millionairesall
195,5,for,for
195,6,eighty,eighty
195,7,dollars,dollars
195,8,a,a
196,0,month,month
196,1,.,
198,0,Across,across
198,1,the,the
198,2,courtesy,courtesy
198,3,bay,bay
198,4,the,the
198,5,white,white
198,6,palaces,palaces
198,7,of,of
198,8,fashionable,fashionable
198,9,East,east
198,10,Egg,egg
199,0,glittered,glittered
199,1,along,along
199,2,the,the
199,3,water,water
199,4,",",
199,5,and,and
199,6,the,the
199,7,history,history
199,8,of,of
199,9,the,the
199,10,summer,summer
199,11,really,really
199,12,begins,begins
200,0,on,on
200,1,the,the
200,2,evening,evening
200,3,I,i
200,4,drove,drove
200,5,over,over
200,6,there,there
200,7,to,to
200,8,have,have
200,9,dinner,dinner
200,10,with,with
200,11,the,the
200,12,Tom,tom
201,0,Buchanans,buchanans
201,1,.,
201,2,Daisy,daisy
201,3,was,was
201,4,my,my
201,5,second,second
201,6,cousin,cousin
201,7,once,once
201,8,removed,removed
201,9,",",
201,10,and,and
201,11,I,i
201,12,’,
201,13,d,d
201,14,known,known
201,15,Tom,tom
202,0,in,in
202,1,college,college
202,2,.,
202,3,And,and
202,4,just,just
202,5,after,after
202,6,the,the
202,7,war,war
202,8,I,i
202,9,spent,spent
202,10,two,two
202,11,days,days
202,12,with,with
202,13,them,them
202,14,in,in
203,0,Chicago,chicago
203,1,.,
205,0,Her,her
205,1,husband,husband
205,2,",",
205,3,among,among
205,4,various,various
205,5,physical,physical
205,6,accomplishments,accomplishments
205,7,",",
205,8,had,had
205,9,been,been
205,10,one,one
205,11,of,of
206,0,the,the
206,1,most,most
206,2,powerful,powerful
206,3,ends,ends
206,4,that,that
206,5,ever,ever
206,6,played,played
206,7,football,football
206,8,at,at
206,9,New,new
206,10,Haven—a,havena
207,0,national,national
207,1,figure,figure
207,2,in,in
207,3,a,a
207,4,way,way
207,5,",",
207,6,one,one
207,7,of,of
207,8,those,those
207,9,men,men
207,10,who,who
207,11,reach,reach
207,12,such,such
207,13,an,an
207,14,acute,acute
208,0,limited,limited
208,1,excellence,excellence
208,2,at,at
208,3,twenty-one,twentyone
208,4,that,that
208,5,everything,everything
208,6,afterward,afterward
208,7,savours,savours
208,8,of,of
209,0,anticlimax,anticlimax
209,1,.,
209,2,His,his
209,3,family,family
209,4,were,were
209,5,enormously,enormously
209,6,wealthy—even,wealthyeven
209,7,in,in
209,8,college,college
209,9,his,his
210,0,freedom,freedom
210,1,with,with
210,2,money,money
210,3,was,was
210,4,a,a
210,5,matter,matter
210,6,for,for
210,7,reproach—but,reproachbut
210,8,now,now
210,9,he,he
210,10,’,
210,11,d,d
210,12,left,left
210,13,Chicago,chicago
211,0,and,and
211,1,come,come
211,2,East,east
211,3,in,in
211,4,a,a
211,5,fashion,fashion
211,6,that,that
211,7,rather,rather
211,8,took,took
211,9,your,your
211,10,breath,breath
211,11,away,away
211,12,:,
211,13,for,for
212,0,instance,instance
212,1,",",
212,2,he,he
212,3,’,
212,4,d,d
212,5,brought,brought
212,6,down,down
212,7,a,a
212,8,string,string
212,9,of,of
212,10,polo,polo
212,11,ponies,ponies
212,12,from,from
212,13,Lake,lake
213,0,Forest,forest
213,1,.,
213,2,It,it
213,3,was,was
213,4,hard,hard
213,5,to,to
213,6,realize,realize
213,7,that,that
213,8,a,a
213,9,man,man
213,10,in,in
213,11,my,my
213,12,own,own
213,13,generation,generation
213,14,was,was
214,0,wealthy,wealthy
214,1,enough,enough
214,2,to,to
214,3,do,do
214,4,that,that
214,5,.,
216,0,Why,why
216,1,they,they
216,2,came,came
216,3,East,east
216,4,I,i
216,5,don,don
216,6,’,
216,7,t,t
216,8,know,know
216,9,.,
216,10,They,they
216,11,had,had
216,12,spent,spent
216,13,a,a
216,14,year,year
216,15,in,in
216,16,France,france
216,17,for,for
217,0,no,no
217,1,particular,particular
217,2,reason,reason
217,3,",",
217,4,and,and
217,5,then,then
217,6,drifted,drifted
217,7,here,here
217,8,and,and
217,9,there,there
217,10,unrestfully,unrestfully
218,0,wherever,wherever
218,1,people,people
218,2,played,played
218,3,polo,polo
218,4,and,and
218,5,were,were
218,6,rich,rich
218,7,together,together
218,8,.,
218,9,This,this
218,10,was,was
218,11,a,a
219,0,permanent,permanent
219,1,move,move
219,2,",",
219,3,said,said
219,4,Daisy,daisy
219,5,over,over
219,6,the,the
219,7,telephone,telephone
219,8,",",
219,9,but,but
219,10,I,i
219,11,didn,didn
219,12,’,
219,13,t,t
219,14,believe,believe
220,0,it—I,iti
220,1,had,had
220,2,no,no
220,3,sight,sight
220,4,into,into
220,5,Daisy,daisy
220,6,’,
220,7,s,s
220,8,heart,heart
220,9,",",
220,10,but,but
220,11,I,i
220,12,felt,felt
220,13,that,that
220,14,Tom,tom
220,15,would,would
220,16,drift,drift
221,0,on,on
221,1,forever,forever
221,2,seeking,seeking
221,3,",",
221,4,a,a
221,5,little,little
221,6,wistfully,wistfully
221,7,",",
221,8,for,for
221,9,the,the
221,10,dramatic,dramatic
221,11,turbulence,turbulence
221,12,of,of
222,0,some,some
222,1,irrecoverable,irrecoverable
222,2,football,football
222,3,game,game
222,4,.,
224,0,And,and
224,1,so,so
224,2,it,it
224,3,happened,happened
224,4,that,that
224,5,on,on
224,6,a,a
224,7,warm,warm
224,8,windy,windy
224,9,evening,evening
224,10,I,i
224,11,drove,drove
224,12,over,over
224,13,to,to
224,14,East,east
225,0,Egg,egg
225,1,to,to
225,2,see,see
225,3,two,two
225,4,old,old
225,5,friends,friends
225,6,whom,whom
225,7,I,i
225,8,scarcely,scarcely
225,9,knew,knew
225,10,at,at
225,11,all,all
225,12,.,
225,13,Their,their
225,14,house,house
226,0,was,was
226,1,even,even
226,2,more,more
226,3,elaborate,elaborate
226,4,than,than
226,5,I,i
226,6,expected,expected
226,7,",",
226,8,a,a
226,9,cheerful,cheerful
226,10,red-and-white,redandwhite
227,0,Georgian,georgian
227,1,Colonial,colonial
227,2,mansion,mansion
227,3,",",
227,4,overlooking,overlooking
227,5,the,the
227,6,bay,bay
227,7,.,
227,8,The,the
227,9,lawn,lawn
227,10,started,started
227,11,at,at
228,0,the,the
228,1,beach,beach
228,2,and,and
228,3,ran,ran
228,4,towards,towards
228,5,the,the
228,6,front,front
228,7,door,door
228,8,for,for
228,9,a,a
228,10,quarter,quarter
228,11,of,of
228,12,a,a
228,13,mile,mile
228,14,",",
229,0,jumping,jumping
229,1,over,over
229,2,sundials,sundials
229,3,and,and
229,4,brick,brick
229,5,walks,walks
229,6,and,and
229,7,burning,burning
229,8,gardens—finally,gardensfinally
229,9,when,when
230,0,it,it
230,1,reached,reached
230,2,the,the
230,3,house,house
230,4,drifting,drifting
230,5,up,up
230,6,the,the
230,7,side,side
230,8,in,in
230,9,bright,bright
230,10,vines,vines
230,11,as,as
230,12,though,though
231,0,from,from
231,1,the,the
231,2,momentum,momentum
231,3,of,of
231,4,its,its
231,5,run,run
231,6,.,
231,7,The,the
231,8,front,front
231,9,was,was
231,10,broken,broken
231,11,by,by
231,12,a,a
231,13,line,line
231,14,of,of
231,15,French,french
232,0,windows,windows
232,1,",",
232,2,glowing,glowing
232,3,now,now
232,4,with,with
232,5,reflected,reflected
232,6,gold,gold
232,7,and,and
232,8,wide,wide
232,9,open,open
232,10,to,to
232,11,the,the
232,12,warm,warm
233,0,windy,windy
233,1,afternoon,afternoon
233,2,",",
233,3,and,and
233,4,Tom,tom
233,5,Buchanan,buchanan
233,6,in,in
233,7,riding,riding
233,8,clothes,clothes
233,9,was,was
233,10,standing,standing
233,11,with,with
234,0,his,his
234,1,legs,legs
234,2,apart,apart
234,3,on,on
234,4,the,the
234,5,front,front
234,6,porch,porch
234,7,.,
236,0,He,he
236,1,had,had
236,2,changed,changed
236,3,since,since
236,4,his,his
236,5,New,new
236,6,Haven,haven
236,7,years,years
236,8,.,
236,9,Now,now
236,10,he,he
236,11,was,was
236,12,a,a
236,13,sturdy,sturdy
237,0,straw-haired,strawhaired
237,1,man,man
237,2,of,of
237,3,thirty,thirty
237,4,",",
237,5,with,with
237,6,a,a
237,7,rather,rather
237,8,hard,hard
237,9,mouth,mouth
237,10,and,and
237,11,a,a
238,0,supercilious,supercilious
238,1,manner,manner
238,2,.,
238,3,Two,two
238,4,shining,shining
238,5,arrogant,arrogant
238,6,eyes,eyes
238,7,had,had
238,8,established,established
239,0,dominance,dominance
239,1,over,over
239,2,his,his
239,3,face,face
239,4,and,and
239,5,gave,gave
239,6,him,him
239,7,the,the
239,8,appearance,appearance
239,9,of,of
239,10,always,always
239,11,leaning,leaning
240,0,aggressively,aggressively
240,1,forward,forward
240,2,.,
240,3,Not,not
240,4,even,even
240,5,the,the
240,6,effeminate,effeminate
240,7,swank,swank
240,8,of,of
240,9,his,his
240,10,riding,riding
241,0,clothes,clothes
241,1,could,could
241,2,hide,hide
241,3,the,the
241,4,enormous,enormous
241,5,power,power
241,6,of,of
241,7,that,that
241,8,body—he,bodyhe
241,9,seemed,seemed
241,10,to,to
241,11,fill,fill
242,0,those,those
242,1,glistening,glistening
242,2,boots,boots
242,3,until,until
242,4,he,he
242,5,strained,strained
242,6,the,the
242,7,top,top
242,8,lacing,lacing
242,9,",",
242,10,and,and
242,11,you,you
242,12,could,could
243,0,see,see
243,1,a,a
243,2,great,great
243,3,pack,pack
243,4,of,of
243,5,muscle,muscle
243,6,shifting,shifting
243,7,when,when
243,8,his,his
243,9,shoulder,shoulder
243,10,moved,moved
243,11,under,under
243,12,his,his
244,0,thin,thin
244,1,coat,coat
244,2,.,
244,3,It,it
244,4,was,was
244,5,a,a
244,6,body,body
244,7,capable,capable
244,8,of,of
244,9,enormous,enormous
244,10,leverage—a,leveragea
244,11,cruel,cruel
244,12,body,body
244,13,.,
246,0,His,his
246,1,speaking,speaking
246,2,voice,voice
246,3,",",
246,4,a,a
246,5,gruff,gruff
246,6,husky,husky
246,7,tenor,tenor
246,8,",",
246,9,added,added
246,10,to,to
246,11,the,the
246,12,impression,impression
246,13,of,of
247,0,fractiousness,fractiousness
247,1,he,he
247,2,conveyed,conveyed
247,3,.,
247,4,There,there
247,5,was,was
247,6,a,a
247,7,touch,touch
247,8,of,of
247,9,paternal,paternal
247,10,contempt,contempt
247,11,in,in
248,0,it,it
248,1,",",
248,2,even,even
248,3,toward,toward
248,4,people,people
248,5,he,he
248,6,liked—and,likedand
248,7,there,there
248,8,were,were
248,9,men,men
248,10,at,at
248,11,New,new
248,12,Haven,haven
248,13,who,who
249,0,had,had
249,1,hated,hated
249,2,his,his
249,3,guts,guts
249,4,.,
251,0,“,
251,1,Now,now
251,2,",",
251,3,don,don
251,4,’,
251,5,t,t
251,6,think,think
251,7,my,my
251,8,opinion,opinion
251,9,on,on
251,10,these,these
251,11,matters,matters
251,12,is,is
251,13,final,final
251,14,",",
251,15,”,
251,16,he,he
251,17,seemed,seemed
251,18,to,to
252,0,say,say
252,1,",",
252,2,“,
252,3,just,just
252,4,because,because
252,5,I,i
252,6,’,
252,7,m,m
252,8,stronger,stronger
252,9,and,and
252,10,more,more
252,11,of,of
252,12,a,a
252,13,man,man
252,14,than,than
252,15,you,you
252,16,are.,are
252,17,”,
252,18,We,we
253,0,were,were
253,1,in,in
253,2,the,the
253,3,same,same
253,4,senior,senior
253,5,society,society
253,6,",",
253,7,and,and
253,8,while,while
253,9,we,we
253,10,were,were
253,11,never,never
253,12,intimate,intimate
253,13,I,i
254,0,always,always
254,1,had,had
254,2,the,the
254,3,impression,impression
254,4,that,that
254,5,he,he
254,6,approved,approved
254,7,of,of
254,8,me,me
254,9,and,and
254,10,wanted,wanted
254,11,me,me
254,12,to,to
254,13,like,like
255,0,him,him
255,1,with,with
255,2,some,some
255,3,harsh,harsh
255,4,",",
255,5,defiant,defiant
255,6,wistfulness,wistfulness
255,7,of,of
255,8,his,his
255,9,own,own
255,10,.,
257,0,We,we
257,1,talked,talked
257,2,for,for
257,3,a,a
257,4,few,few
257,5,minutes,minutes
257,6,on,on
257,7,the,the
257,8,sunny,sunny
257,9,porch,porch
257,10,.,
259,0,“,
259,1,I,i
259,2,’,
259,3,ve,ve
259,4,got,got
259,5,a,a
259,6,nice,nice
259,7,place,place
259,8,here,here
259,9,",",
259,10,”,
259,11,he,he
259,12,said,said
259,13,",",
259,14,his,his
259,15,eyes,eyes
259,16,flashing,flashing
259,17,about,about
260,0,restlessly,restlessly
260,1,.,
262,0,Turning,turning
262,1,me,me
262,2,around,around
262,3,by,by
262,4,one,one
262,5,arm,arm
262,6,",",
262,7,he,he
262,8,moved,moved
262,9,a,a
262,10,broad,broad
262,11,flat,flat
262,12,hand,hand
262,13,along,along
262,14,the,the
263,0,front,front
263,1,vista,vista
263,2,",",
263,3,including,including
263,4,in,in
263,5,its,its
263,6,sweep,sweep
263,7,a,a
263,8,sunken,sunken
263,9,Italian,italian
263,10,garden,garden
263,11,",",
263,12,a,a
263,13,half,half
264,0,acre,acre
264,1,of,of
264,2,deep,deep
264,3,",",
264,4,pungent,pungent
264,5,roses,roses
264,6,",",
264,7,and,and
264,8,a,a
264,9,snub-nosed,snubnosed
264,10,motorboat,motorboat
264,11,that,that
264,12,bumped,bumped
265,0,the,the
265,1,tide,tide
265,2,offshore,offshore
265,3,.,
267,0,“,
267,1,It,it
267,2,belonged,belonged
267,3,to,to
267,4,Demaine,demaine
267,5,",",
267,6,the,the
267,7,oil,oil
267,8,man.,man
267,9,”,
267,10,He,he
267,11,turned,turned
267,12,me,me
267,13,around,around
267,14,again,again
267,15,",",
268,0,politely,politely
268,1,and,and
268,2,abruptly,abruptly
268,3,.,
268,4,“,
268,5,We,we
268,6,’,
268,7,ll,ll
268,8,go,go
268,9,inside,inside
268,10,.,
268,11,”,
270,0,We,we
270,1,walked,walked
270,2,through,through
270,3,a,a
270,4,high,high
270,5,hallway,hallway
270,6,into,into
270,7,a,a
270,8,bright,bright
270,9,rosy-coloured,rosycoloured
270,10,space,space
270,11,",",
271,0,fragilely,fragilely
271,1,bound,bound
271,2,into,into
271,3,the,the
271,4,house,house
271,5,by,by
271,6,French,french
271,7,windows,windows
271,8,at,at
271,9,either,either
271,10,end,end
271,11,.,
271,12,The,the
272,0,windows,windows
272,1,were,were
272,2,ajar,ajar
272,3,and,and
272,4,gleaming,gleaming
272,5,white,white
272,6,against,against
272,7,the,the
272,8,fresh,fresh
272,9,grass,grass
272,10,outside,outside
273,0,that,that
273,1,seemed,seemed
273,2,to,to
273,3,grow,grow
273,4,a,a
273,5,little,little
273,6,way,way
273,7,into,into
273,8,the,the
273,9,house,house
273,10,.,
273,11,A,a
273,12,breeze,breeze
273,13,blew,blew
273,14,through,through
274,0,the,the
274,1,room,room
274,2,",",
274,3,blew,blew
274,4,curtains,curtains
274,5,in,in
274,6,at,at
274,7,one,one
274,8,end,end
274,9,and,and
274,10,out,out
274,11,the,the
274,12,other,other
274,13,like,like
274,14,pale,pale
275,0,flags,flags
275,1,",",
275,2,twisting,twisting
275,3,them,them
275,4,up,up
275,5,toward,toward
275,6,the,the
275,7,frosted,frosted
275,8,wedding-cake,weddingcake
275,9,of,of
275,10,the,the
276,0,ceiling,ceiling
276,1,",",
276,2,and,and
276,3,then,then
276,4,rippled,rippled
276,5,over,over
276,6,the,the
276,7,wine-coloured,winecoloured
276,8,rug,rug
276,9,",",
276,10,making,making
276,11,a,a
276,12,shadow,shadow
277,0,on,on
277,1,it,it
277,2,as,as
277,3,wind,wind
277,4,does,does
277,5,on,on
277,6,the,the
277,7,sea,sea
277,8,.,
279,0,The,the
279,1,only,only
279,2,completely,completely
279,3,stationary,stationary
279,4,object,object
279,5,in,in
279,6,the,the
279,7,room,room
279,8,was,was
279,9,an,an
279,10,enormous,enormous
280,0,couch,couch
280,1,on,on
280,2,which,which
280,3,two,two
280,4,young,young
280,5,women,women
280,6,were,were
280,7,buoyed,buoyed
280,8,up,up
280,9,as,as
280,10,though,though
280,11,upon,upon
280,12,an,an
281,0,anchored,anchored
281,1,balloon,balloon
281,2,.,
281,3,They,they
281,4,were,were
281,5,both,both
281,6,in,in
281,7,white,white
281,8,",",
281,9,and,and
281,10,their,their
281,11,dresses,dresses
281,12,were,were
282,0,rippling,rippling
282,1,and,and
282,2,fluttering,fluttering
282,3,as,as
282,4,if,if
282,5,they,they
282,6,had,had
282,7,just,just
282,8,been,been
282,9,blown,blown
282,10,back,back
282,11,in,in
282,12,after,after
282,13,a,a
283,0,short,short
283,1,flight,flight
283,2,around,around
283,3,the,the
283,4,house,house
283,5,.,
283,6,I,i
283,7,must,must
283,8,have,have
283,9,stood,stood
283,10,for,for
283,11,a,a
283,12,few,few
