chap_num,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,term_id
1,36,0,5,"('under', 'IN')",IN,under,under,100
1,36,0,6,"('the', 'DT')",DT,the,the,100
1,36,0,7,"('name', 'NN')",NN,name,name,100
1,36,0,8,"('of', 'IN')",IN,of,of,100
1,36,0,9,"('the', 'DT')",DT,the,the,100
1,37,0,0,"('“', 'RB')",RB,“,,100
1,37,0,1,"('creative', 'JJ')",JJ,creative,creative,100
1,37,0,2,"('temperament', 'NN')",NN,temperament,temperament,100
1,37,0,3,"('”', 'NNP')",NNP,”,,100
1,37,0,4,"('—it', 'NNP')",NNP,—it,it,100
1,37,0,5,"('was', 'VBD')",VBD,was,was,100
1,37,0,6,"('an', 'DT')",DT,an,an,100
1,37,0,7,"('extraordinary', 'JJ')",JJ,extraordinary,extraordinary,100
1,37,0,8,"('gift', 'NN')",NN,gift,gift,100
1,37,0,9,"('for', 'IN')",IN,for,for,100
1,37,0,10,"('hope', 'NN')",NN,hope,hope,100
1,37,0,11,"(',', ',')",",",",",,100
1,37,0,12,"('a', 'DT')",DT,a,a,100
1,38,0,0,"('romantic', 'JJ')",JJ,romantic,romantic,100
1,38,0,1,"('readiness', 'NN')",NN,readiness,readiness,100
1,38,0,2,"('such', 'JJ')",JJ,such,such,100
1,38,0,3,"('as', 'IN')",IN,as,as,100
1,38,0,4,"('I', 'PRP')",PRP,I,i,100
1,38,0,5,"('have', 'VBP')",VBP,have,have,100
1,38,0,6,"('never', 'RB')",RB,never,never,100
1,38,0,7,"('found', 'VBN')",VBN,found,found,100
1,38,0,8,"('in', 'IN')",IN,in,in,100
1,38,0,9,"('any', 'DT')",DT,any,any,100
1,38,0,10,"('other', 'JJ')",JJ,other,other,100
1,38,0,11,"('person', 'NN')",NN,person,person,100
1,38,0,12,"('and', 'CC')",CC,and,and,100
1,39,0,0,"('which', 'WDT')",WDT,which,which,100
1,39,0,1,"('it', 'PRP')",PRP,it,it,100
1,39,0,2,"('is', 'VBZ')",VBZ,is,is,100
1,39,0,3,"('not', 'RB')",RB,not,not,100
1,39,0,4,"('likely', 'JJ')",JJ,likely,likely,100
1,39,0,5,"('I', 'PRP')",PRP,I,i,100
1,39,0,6,"('shall', 'MD')",MD,shall,shall,100
1,39,0,7,"('ever', 'RB')",RB,ever,ever,100
1,39,0,8,"('find', 'VB')",VB,find,find,100
1,39,0,9,"('again', 'RB')",RB,again,again,100
1,39,0,10,"('.', '.')",.,.,,100
1,39,1,0,"('No—Gatsby', 'NNP')",NNP,No—Gatsby,nogatsby,100
1,39,1,1,"('turned', 'VBD')",VBD,turned,turned,100
1,39,1,2,"('out', 'RP')",RP,out,out,100
1,40,0,0,"('all', 'DT')",DT,all,all,100
1,40,0,1,"('right', 'NN')",NN,right,right,100
1,40,0,2,"('at', 'IN')",IN,at,at,100
1,40,0,3,"('the', 'DT')",DT,the,the,100
1,40,0,4,"('end', 'NN')",NN,end,end,100
1,40,0,5,"(';', ':')",:,;,,100
1,40,0,6,"('it', 'PRP')",PRP,it,it,100
1,40,0,7,"('is', 'VBZ')",VBZ,is,is,100
1,40,0,8,"('what', 'WP')",WP,what,what,100
1,40,0,9,"('preyed', 'VBD')",VBD,preyed,preyed,100
1,40,0,10,"('on', 'IN')",IN,on,on,100
1,40,0,11,"('Gatsby', 'NNP')",NNP,Gatsby,gatsby,100
1,40,0,12,"(',', ',')",",",",",,100
1,40,0,13,"('what', 'WP')",WP,what,what,100
1,40,0,14,"('foul', 'VBD')",VBD,foul,foul,100
1,40,0,15,"('dust', 'NN')",NN,dust,dust,100
1,41,0,0,"('floated', 'VBN')",VBN,floated,floated,100
1,41,0,1,"('in', 'IN')",IN,in,in,100
1,41,0,2,"('the', 'DT')",DT,the,the,100
1,41,0,3,"('wake', 'NN')",NN,wake,wake,100
1,41,0,4,"('of', 'IN')",IN,of,of,100
1,41,0,5,"('his', 'PRP$')",PRP$,his,his,100
1,41,0,6,"('dreams', 'NNS')",NNS,dreams,dreams,100
1,41,0,7,"('that', 'IN')",IN,that,that,100
1,41,0,8,"('temporarily', 'RB')",RB,temporarily,temporarily,100
1,41,0,9,"('closed', 'VBN')",VBN,closed,closed,100
1,41,0,10,"('out', 'RP')",RP,out,out,100
1,41,0,11,"('my', 'PRP$')",PRP$,my,my,100
1,42,0,0,"('interest', 'NN')",NN,interest,interest,100
1,42,0,1,"('in', 'IN')",IN,in,in,100
1,42,0,2,"('the', 'DT')",DT,the,the,100
1,42,0,3,"('abortive', 'JJ')",JJ,abortive,abortive,100
1,42,0,4,"('sorrows', 'NNS')",NNS,sorrows,sorrows,100
1,42,0,5,"('and', 'CC')",CC,and,and,100
1,42,0,6,"('short-winded', 'JJ')",JJ,short-winded,shortwinded,100
1,42,0,7,"('elations', 'NNS')",NNS,elations,elations,100
1,42,0,8,"('of', 'IN')",IN,of,of,100
1,42,0,9,"('men', 'NNS')",NNS,men,men,100
1,42,0,10,"('.', '.')",.,.,,100
1,43,0,0,"('--', ':')",:,--,,100
1,43,0,1,"('--', ':')",:,--,,100
1,43,0,2,"('--', ':')",:,--,,100
1,43,0,3,"('--', ':')",:,--,,100
1,43,0,4,"('--', ':')",:,--,,100
1,43,0,5,"('--', ':')",:,--,,100
1,43,0,6,"('--', ':')",:,--,,100
1,43,0,7,"('--', ':')",:,--,,100
1,43,0,8,"('--', ':')",:,--,,100
1,43,0,9,"('--', ':')",:,--,,100
1,43,0,10,"('--', ':')",:,--,,100
1,43,0,11,"('--', ':')",:,--,,100
1,43,0,12,"('--', ':')",:,--,,100
1,43,0,13,"('--', ':')",:,--,,100
1,43,0,14,"('--', ':')",:,--,,100
1,43,0,15,"('--', ':')",:,--,,100
1,43,0,16,"('--', ':')",:,--,,100
1,43,0,17,"('--', ':')",:,--,,100
1,43,0,18,"('--', ':')",:,--,,100
1,43,0,19,"('--', ':')",:,--,,100
1,43,0,20,"('--', ':')",:,--,,100
1,43,0,21,"('--', ':')",:,--,,100
1,43,0,22,"('--', ':')",:,--,,100
1,43,0,23,"('--', ':')",:,--,,100
1,43,0,24,"('--', ':')",:,--,,100
1,43,0,25,"('--', ':')",:,--,,100
1,43,0,26,"('--', ':')",:,--,,100
1,43,0,27,"('--', ':')",:,--,,100
1,43,0,28,"('--', ':')",:,--,,100
1,43,0,29,"('--', ':')",:,--,,100
1,43,0,30,"('--', ':')",:,--,,100
1,43,0,31,"('--', ':')",:,--,,100
1,43,0,32,"('--', ':')",:,--,,100
1,43,0,33,"('--', ':')",:,--,,100
1,43,0,34,"('--', ':')",:,--,,100
1,43,0,35,"('--', ':')",:,--,,100
1,44,0,0,"('My', 'PRP$')",PRP$,My,my,100
1,44,0,1,"('family', 'NN')",NN,family,family,100
1,44,0,2,"('have', 'VBP')",VBP,have,have,100
1,44,0,3,"('been', 'VBN')",VBN,been,been,100
1,44,0,4,"('prominent', 'JJ')",JJ,prominent,prominent,100
1,44,0,5,"(',', ',')",",",",",,100
1,44,0,6,"('well-to-do', 'JJ')",JJ,well-to-do,welltodo,100
1,44,0,7,"('people', 'NNS')",NNS,people,people,100
1,44,0,8,"('in', 'IN')",IN,in,in,100
1,44,0,9,"('this', 'DT')",DT,this,this,100
1,44,0,10,"('Middle', 'NNP')",NNP,Middle,middle,100
1,45,0,0,"('Western', 'JJ')",JJ,Western,western,100
1,45,0,1,"('city', 'NN')",NN,city,city,100
1,45,0,2,"('for', 'IN')",IN,for,for,100
1,45,0,3,"('three', 'CD')",CD,three,three,100
1,45,0,4,"('generations', 'NNS')",NNS,generations,generations,100
1,45,0,5,"('.', '.')",.,.,,100
1,45,1,0,"('The', 'DT')",DT,The,the,100
1,45,1,1,"('Carraways', 'NNPS')",NNPS,Carraways,carraways,100
1,45,1,2,"('are', 'VBP')",VBP,are,are,100
1,45,1,3,"('something', 'NN')",NN,something,something,100
1,45,1,4,"('of', 'IN')",IN,of,of,100
1,45,1,5,"('a', 'DT')",DT,a,a,100
1,46,0,0,"('clan', 'NN')",NN,clan,clan,100
1,46,0,1,"(',', ',')",",",",",,100
1,46,0,2,"('and', 'CC')",CC,and,and,100
1,46,0,3,"('we', 'PRP')",PRP,we,we,100
1,46,0,4,"('have', 'VBP')",VBP,have,have,100
1,46,0,5,"('a', 'DT')",DT,a,a,100
1,46,0,6,"('tradition', 'NN')",NN,tradition,tradition,100
1,46,0,7,"('that', 'IN')",IN,that,that,100
1,46,0,8,"('we', 'PRP')",PRP,we,we,100
1,46,0,9,"('’', 'VBP')",VBP,’,,100
1,46,0,10,"('re', 'RB')",RB,re,re,100
1,46,0,11,"('descended', 'VBN')",VBN,descended,descended,100
1,46,0,12,"('from', 'IN')",IN,from,from,100
1,46,0,13,"('the', 'DT')",DT,the,the,100
1,46,0,14,"('Dukes', 'NNP')",NNP,Dukes,dukes,100
1,46,0,15,"('of', 'IN')",IN,of,of,100
1,47,0,0,"('Buccleuch', 'JJ')",JJ,Buccleuch,buccleuch,100
1,47,0,1,"(',', ',')",",",",",,100
1,47,0,2,"('but', 'CC')",CC,but,but,100
1,47,0,3,"('the', 'DT')",DT,the,the,100
1,47,0,4,"('actual', 'JJ')",JJ,actual,actual,100
1,47,0,5,"('founder', 'NN')",NN,founder,founder,100
1,47,0,6,"('of', 'IN')",IN,of,of,100
1,47,0,7,"('my', 'PRP$')",PRP$,my,my,100
1,47,0,8,"('line', 'NN')",NN,line,line,100
1,47,0,9,"('was', 'VBD')",VBD,was,was,100
1,47,0,10,"('my', 'PRP$')",PRP$,my,my,100
1,47,0,11,"('grandfather', 'NN')",NN,grandfather,grandfather,100
1,47,0,12,"('’', 'NN')",NN,’,,100
1,47,0,13,"('s', 'NN')",NN,s,s,100
1,48,0,0,"('brother', 'NN')",NN,brother,brother,100
1,48,0,1,"(',', ',')",",",",",,100
1,48,0,2,"('who', 'WP')",WP,who,who,100
1,48,0,3,"('came', 'VBD')",VBD,came,came,100
1,48,0,4,"('here', 'RB')",RB,here,here,100
1,48,0,5,"('in', 'IN')",IN,in,in,100
1,48,0,6,"('fifty-one', 'NN')",NN,fifty-one,fiftyone,100
1,48,0,7,"(',', ',')",",",",",,100
1,48,0,8,"('sent', 'VBD')",VBD,sent,sent,100
1,48,0,9,"('a', 'DT')",DT,a,a,100
1,48,0,10,"('substitute', 'NN')",NN,substitute,substitute,100
1,48,0,11,"('to', 'TO')",TO,to,to,100
1,48,0,12,"('the', 'DT')",DT,the,the,100
1,48,0,13,"('Civil', 'NNP')",NNP,Civil,civil,100
1,49,0,0,"('War', 'NNP')",NNP,War,war,100
1,49,0,1,"(',', ',')",",",",",,100
1,49,0,2,"('and', 'CC')",CC,and,and,100
1,49,0,3,"('started', 'VBD')",VBD,started,started,100
1,49,0,4,"('the', 'DT')",DT,the,the,100
1,49,0,5,"('wholesale', 'JJ')",JJ,wholesale,wholesale,100
1,49,0,6,"('hardware', 'NN')",NN,hardware,hardware,100
1,49,0,7,"('business', 'NN')",NN,business,business,100
1,49,0,8,"('that', 'IN')",IN,that,that,100
1,49,0,9,"('my', 'PRP$')",PRP$,my,my,100
1,49,0,10,"('father', 'NN')",NN,father,father,100
1,50,0,0,"('carries', 'VBZ')",VBZ,carries,carries,100
1,50,0,1,"('on', 'IN')",IN,on,on,100
1,50,0,2,"('today', 'NN')",NN,today,today,100
1,50,0,3,"('.', '.')",.,.,,100
1,51,0,0,"('I', 'PRP')",PRP,I,i,100
1,51,0,1,"('never', 'RB')",RB,never,never,100
1,51,0,2,"('saw', 'VBD')",VBD,saw,saw,100
1,51,0,3,"('this', 'DT')",DT,this,this,100
1,51,0,4,"('great-uncle', 'NN')",NN,great-uncle,greatuncle,100
1,51,0,5,"(',', ',')",",",",",,100
1,51,0,6,"('but', 'CC')",CC,but,but,100
1,51,0,7,"('I', 'PRP')",PRP,I,i,100
1,51,0,8,"('’', 'VBP')",VBP,’,,100
1,51,0,9,"('m', 'NNS')",NNS,m,m,100
1,51,0,10,"('supposed', 'VBN')",VBN,supposed,supposed,100
1,51,0,11,"('to', 'TO')",TO,to,to,100
1,51,0,12,"('look', 'VB')",VB,look,look,100
1,51,0,13,"('like', 'IN')",IN,like,like,100
1,51,0,14,"('him—with', 'NN')",NN,him—with,himwith,100
1,52,0,0,"('special', 'JJ')",JJ,special,special,100
1,52,0,1,"('reference', 'NN')",NN,reference,reference,100
1,52,0,2,"('to', 'TO')",TO,to,to,100
1,52,0,3,"('the', 'DT')",DT,the,the,100
1,52,0,4,"('rather', 'RB')",RB,rather,rather,100
1,52,0,5,"('hard-boiled', 'JJ')",JJ,hard-boiled,hardboiled,100
1,52,0,6,"('painting', 'NN')",NN,painting,painting,100
1,52,0,7,"('that', 'WDT')",WDT,that,that,100
1,52,0,8,"('hangs', 'VBZ')",VBZ,hangs,hangs,100
1,52,0,9,"('in', 'IN')",IN,in,in,100
1,53,0,0,"('father', 'RB')",RB,father,father,100
1,53,0,1,"('’', 'NNP')",NNP,’,,100
1,53,0,2,"('s', 'JJ')",JJ,s,s,100
1,53,0,3,"('office', 'NN')",NN,office,office,100
1,53,0,4,"('.', '.')",.,.,,100
1,53,1,0,"('I', 'PRP')",PRP,I,i,100
1,53,1,1,"('graduated', 'VBD')",VBD,graduated,graduated,100
1,53,1,2,"('from', 'IN')",IN,from,from,100
1,53,1,3,"('New', 'NNP')",NNP,New,new,100
1,53,1,4,"('Haven', 'NNP')",NNP,Haven,haven,100
1,53,1,5,"('in', 'IN')",IN,in,in,100
1,53,1,6,"('1915', 'CD')",CD,1915,1915,100
1,53,1,7,"(',', ',')",",",",",,100
1,53,1,8,"('just', 'RB')",RB,just,just,100
1,53,1,9,"('a', 'DT')",DT,a,a,100
1,53,1,10,"('quarter', 'NN')",NN,quarter,quarter,100
1,53,1,11,"('of', 'IN')",IN,of,of,100
1,54,0,0,"('a', 'DT')",DT,a,a,100
1,54,0,1,"('century', 'NN')",NN,century,century,100
1,54,0,2,"('after', 'IN')",IN,after,after,100
1,54,0,3,"('my', 'PRP$')",PRP$,my,my,100
1,54,0,4,"('father', 'NN')",NN,father,father,100
1,54,0,5,"(',', ',')",",",",",,100
1,54,0,6,"('and', 'CC')",CC,and,and,100
1,54,0,7,"('a', 'DT')",DT,a,a,100
1,54,0,8,"('little', 'JJ')",JJ,little,little,100
1,54,0,9,"('later', 'JJ')",JJ,later,later,100
1,54,0,10,"('I', 'PRP')",PRP,I,i,100
1,54,0,11,"('participated', 'VBD')",VBD,participated,participated,100
1,54,0,12,"('in', 'IN')",IN,in,in,100
1,54,0,13,"('that', 'DT')",DT,that,that,100
1,55,0,0,"('delayed', 'VBN')",VBN,delayed,delayed,100
1,55,0,1,"('Teutonic', 'NNP')",NNP,Teutonic,teutonic,100
1,55,0,2,"('migration', 'NN')",NN,migration,migration,100
1,55,0,3,"('known', 'VBN')",VBN,known,known,100
1,55,0,4,"('as', 'IN')",IN,as,as,100
1,55,0,5,"('the', 'DT')",DT,the,the,100
1,55,0,6,"('Great', 'NNP')",NNP,Great,great,100
1,55,0,7,"('War', 'NNP')",NNP,War,war,100
1,55,0,8,"('.', '.')",.,.,,100
1,55,1,0,"('I', 'PRP')",PRP,I,i,100
1,55,1,1,"('enjoyed', 'VBD')",VBD,enjoyed,enjoyed,100
1,55,1,2,"('the', 'DT')",DT,the,the,100
1,56,0,0,"('counter-raid', 'NN')",NN,counter-raid,counterraid,100
1,56,0,1,"('so', 'RB')",RB,so,so,100
1,56,0,2,"('thoroughly', 'RB')",RB,thoroughly,thoroughly,100
1,56,0,3,"('that', 'IN')",IN,that,that,100
1,56,0,4,"('I', 'PRP')",PRP,I,i,100
1,56,0,5,"('came', 'VBD')",VBD,came,came,100
1,56,0,6,"('back', 'RB')",RB,back,back,100
1,56,0,7,"('restless', 'NN')",NN,restless,restless,100
1,56,0,8,"('.', '.')",.,.,,100
1,56,1,0,"('Instead', 'RB')",RB,Instead,instead,100
1,56,1,1,"('of', 'IN')",IN,of,of,100
1,56,1,2,"('being', 'VBG')",VBG,being,being,100
1,57,0,0,"('the', 'DT')",DT,the,the,100
1,57,0,1,"('warm', 'JJ')",JJ,warm,warm,100
1,57,0,2,"('centre', 'NN')",NN,centre,centre,100
1,57,0,3,"('of', 'IN')",IN,of,of,100
1,57,0,4,"('the', 'DT')",DT,the,the,100
1,57,0,5,"('world', 'NN')",NN,world,world,100
1,57,0,6,"(',', ',')",",",",",,100
1,57,0,7,"('the', 'DT')",DT,the,the,100
1,57,0,8,"('Middle', 'NNP')",NNP,Middle,middle,100
1,57,0,9,"('West', 'NNP')",NNP,West,west,100
1,57,0,10,"('now', 'RB')",RB,now,now,100
1,57,0,11,"('seemed', 'VBZ')",VBZ,seemed,seemed,100
1,57,0,12,"('like', 'IN')",IN,like,like,100
1,57,0,13,"('the', 'DT')",DT,the,the,100
1,58,0,0,"('ragged', 'VBN')",VBN,ragged,ragged,100
1,58,0,1,"('edge', 'NN')",NN,edge,edge,100
1,58,0,2,"('of', 'IN')",IN,of,of,100
1,58,0,3,"('the', 'DT')",DT,the,the,100
1,58,0,4,"('universe—so', 'JJ')",JJ,universe—so,universeso,100
1,58,0,5,"('I', 'PRP')",PRP,I,i,100
1,58,0,6,"('decided', 'VBD')",VBD,decided,decided,100
1,58,0,7,"('to', 'TO')",TO,to,to,100
1,58,0,8,"('go', 'VB')",VB,go,go,100
1,58,0,9,"('East', 'NNP')",NNP,East,east,100
1,58,0,10,"('and', 'CC')",CC,and,and,100
1,58,0,11,"('learn', 'VB')",VB,learn,learn,100
1,58,0,12,"('the', 'DT')",DT,the,the,100
1,58,0,13,"('bond', 'NN')",NN,bond,bond,100
1,59,0,0,"('business', 'NN')",NN,business,business,100
1,59,0,1,"('.', '.')",.,.,,100
1,59,1,0,"('Everybody', 'NN')",NN,Everybody,everybody,100
1,59,1,1,"('I', 'PRP')",PRP,I,i,100
1,59,1,2,"('knew', 'VBD')",VBD,knew,knew,100
1,59,1,3,"('was', 'VBD')",VBD,was,was,100
1,59,1,4,"('in', 'IN')",IN,in,in,100
1,59,1,5,"('the', 'DT')",DT,the,the,100
1,59,1,6,"('bond', 'NN')",NN,bond,bond,100
1,59,1,7,"('business', 'NN')",NN,business,business,100
1,59,1,8,"(',', ',')",",",",",,100
1,59,1,9,"('so', 'IN')",IN,so,so,100
1,59,1,10,"('I', 'PRP')",PRP,I,i,100
1,59,1,11,"('supposed', 'VBD')",VBD,supposed,supposed,100
1,59,1,12,"('it', 'PRP')",PRP,it,it,100
1,60,0,0,"('could', 'MD')",MD,could,could,100
1,60,0,1,"('support', 'VB')",VB,support,support,100
1,60,0,2,"('one', 'CD')",CD,one,one,100
1,60,0,3,"('more', 'JJR')",JJR,more,more,100
1,60,0,4,"('single', 'JJ')",JJ,single,single,100
1,60,0,5,"('man', 'NN')",NN,man,man,100
1,60,0,6,"('.', '.')",.,.,,100
1,60,1,0,"('All', 'DT')",DT,All,all,100
1,60,1,1,"('my', 'PRP$')",PRP$,my,my,100
1,60,1,2,"('aunts', 'NNS')",NNS,aunts,aunts,100
1,60,1,3,"('and', 'CC')",CC,and,and,100
1,60,1,4,"('uncles', 'NNS')",NNS,uncles,uncles,100
1,60,1,5,"('talked', 'VBD')",VBD,talked,talked,100
1,60,1,6,"('it', 'PRP')",PRP,it,it,100
1,61,0,0,"('over', 'IN')",IN,over,over,100
1,61,0,1,"('as', 'IN')",IN,as,as,100
1,61,0,2,"('if', 'IN')",IN,if,if,100
1,61,0,3,"('they', 'PRP')",PRP,they,they,100
1,61,0,4,"('were', 'VBD')",VBD,were,were,100
1,61,0,5,"('choosing', 'VBG')",VBG,choosing,choosing,100
1,61,0,6,"('a', 'DT')",DT,a,a,100
1,61,0,7,"('prep', 'JJ')",JJ,prep,prep,100
1,61,0,8,"('school', 'NN')",NN,school,school,100
1,61,0,9,"('for', 'IN')",IN,for,for,100
1,61,0,10,"('me', 'PRP')",PRP,me,me,100
1,61,0,11,"(',', ',')",",",",",,100
1,61,0,12,"('and', 'CC')",CC,and,and,100
1,61,0,13,"('finally', 'RB')",RB,finally,finally,100
1,61,0,14,"('said', 'VBD')",VBD,said,said,100
1,61,0,15,"(',', ',')",",",",",,100
1,62,0,0,"('“', 'JJ')",JJ,“,,100
1,62,0,1,"('Why—ye-es', 'NNP')",NNP,Why—ye-es,whyyees,100
1,62,0,2,"(',', ',')",",",",",,100
1,62,0,3,"('”', 'NN')",NN,”,,100
1,62,0,4,"('with', 'IN')",IN,with,with,100
1,62,0,5,"('very', 'RB')",RB,very,very,100
1,62,0,6,"('grave', 'JJ')",JJ,grave,grave,100
1,62,0,7,"(',', ',')",",",",",,100
1,62,0,8,"('hesitant', 'JJ')",JJ,hesitant,hesitant,100
1,62,0,9,"('faces', 'VBZ')",VBZ,faces,faces,100
1,62,0,10,"('.', '.')",.,.,,100
1,62,1,0,"('Father', 'NNP')",NNP,Father,father,100
1,62,1,1,"('agreed', 'VBD')",VBD,agreed,agreed,100
1,62,1,2,"('to', 'TO')",TO,to,to,100
1,62,1,3,"('finance', 'VB')",VB,finance,finance,100
1,63,0,0,"('me', 'PRP')",PRP,me,me,100
1,63,0,1,"('for', 'IN')",IN,for,for,100
1,63,0,2,"('a', 'DT')",DT,a,a,100
1,63,0,3,"('year', 'NN')",NN,year,year,100
1,63,0,4,"(',', ',')",",",",",,100
1,63,0,5,"('and', 'CC')",CC,and,and,100
1,63,0,6,"('after', 'IN')",IN,after,after,100
1,63,0,7,"('various', 'JJ')",JJ,various,various,100
1,63,0,8,"('delays', 'NNS')",NNS,delays,delays,100
1,63,0,9,"('I', 'PRP')",PRP,I,i,100
1,63,0,10,"('came', 'VBD')",VBD,came,came,100
1,63,0,11,"('East', 'NNP')",NNP,East,east,100
1,63,0,12,"(',', ',')",",",",",,100
1,63,0,13,"('permanently', 'RB')",RB,permanently,permanently,100
1,63,0,14,"(',', ',')",",",",",,100
1,63,0,15,"('I', 'PRP')",PRP,I,i,100
1,64,0,0,"('thought', 'NN')",NN,thought,thought,100
1,64,0,1,"(',', ',')",",",",",,100
1,64,0,2,"('in', 'IN')",IN,in,in,100
1,64,0,3,"('the', 'DT')",DT,the,the,100
1,64,0,4,"('spring', 'NN')",NN,spring,spring,100
1,64,0,5,"('of', 'IN')",IN,of,of,100
1,64,0,6,"('twenty-two', 'NN')",NN,twenty-two,twentytwo,100
1,64,0,7,"('.', '.')",.,.,,100
1,65,0,0,"('The', 'DT')",DT,The,the,100
1,65,0,1,"('practical', 'JJ')",JJ,practical,practical,100
1,65,0,2,"('thing', 'NN')",NN,thing,thing,100
1,65,0,3,"('was', 'VBD')",VBD,was,was,100
1,65,0,4,"('to', 'TO')",TO,to,to,100
1,65,0,5,"('find', 'VB')",VB,find,find,100
1,65,0,6,"('rooms', 'NNS')",NNS,rooms,rooms,100
1,65,0,7,"('in', 'IN')",IN,in,in,100
1,65,0,8,"('the', 'DT')",DT,the,the,100
1,65,0,9,"('city', 'NN')",NN,city,city,100
1,65,0,10,"(',', ',')",",",",",,100
1,65,0,11,"('but', 'CC')",CC,but,but,100
1,65,0,12,"('it', 'PRP')",PRP,it,it,100
1,65,0,13,"('was', 'VBD')",VBD,was,was,100
1,65,0,14,"('a', 'DT')",DT,a,a,100
1,65,0,15,"('warm', 'JJ')",JJ,warm,warm,100
1,66,0,0,"('season', 'NN')",NN,season,season,100
1,66,0,1,"(',', ',')",",",",",,100
1,66,0,2,"('and', 'CC')",CC,and,and,100
1,66,0,3,"('I', 'PRP')",PRP,I,i,100
1,66,0,4,"('had', 'VBD')",VBD,had,had,100
1,66,0,5,"('just', 'RB')",RB,just,just,100
1,66,0,6,"('left', 'VBN')",VBN,left,left,100
1,66,0,7,"('a', 'DT')",DT,a,a,100
1,66,0,8,"('country', 'NN')",NN,country,country,100
1,66,0,9,"('of', 'IN')",IN,of,of,100
1,66,0,10,"('wide', 'JJ')",JJ,wide,wide,100
1,66,0,11,"('lawns', 'NNS')",NNS,lawns,lawns,100
1,66,0,12,"('and', 'CC')",CC,and,and,100
1,66,0,13,"('friendly', 'JJ')",JJ,friendly,friendly,100
1,67,0,0,"('trees', 'NNS')",NNS,trees,trees,100
1,67,0,1,"(',', ',')",",",",",,100
1,67,0,2,"('so', 'RB')",RB,so,so,100
1,67,0,3,"('when', 'WRB')",WRB,when,when,100
1,67,0,4,"('a', 'DT')",DT,a,a,100
1,67,0,5,"('young', 'JJ')",JJ,young,young,100
1,67,0,6,"('man', 'NN')",NN,man,man,100
1,67,0,7,"('at', 'IN')",IN,at,at,100
1,67,0,8,"('the', 'DT')",DT,the,the,100
1,67,0,9,"('office', 'NN')",NN,office,office,100
1,67,0,10,"('suggested', 'VBD')",VBD,suggested,suggested,100
1,67,0,11,"('that', 'IN')",IN,that,that,100
1,67,0,12,"('we', 'PRP')",PRP,we,we,100
1,67,0,13,"('take', 'VBP')",VBP,take,take,100
1,67,0,14,"('a', 'DT')",DT,a,a,100
1,68,0,0,"('house', 'NN')",NN,house,house,100
1,68,0,1,"('together', 'RB')",RB,together,together,100
1,68,0,2,"('in', 'IN')",IN,in,in,100
1,68,0,3,"('a', 'DT')",DT,a,a,100
1,68,0,4,"('commuting', 'NN')",NN,commuting,commuting,100
1,68,0,5,"('town', 'NN')",NN,town,town,100
1,68,0,6,"(',', ',')",",",",",,100
1,68,0,7,"('it', 'PRP')",PRP,it,it,100
1,68,0,8,"('sounded', 'VBD')",VBD,sounded,sounded,100
1,68,0,9,"('like', 'IN')",IN,like,like,100
1,68,0,10,"('a', 'DT')",DT,a,a,100
1,68,0,11,"('great', 'JJ')",JJ,great,great,100
1,68,0,12,"('idea', 'NN')",NN,idea,idea,100
1,68,0,13,"('.', '.')",.,.,,100
1,68,1,0,"('He', 'PRP')",PRP,He,he,100
1,69,0,0,"('found', 'VBD')",VBD,found,found,100
1,69,0,1,"('the', 'DT')",DT,the,the,100
1,69,0,2,"('house', 'NN')",NN,house,house,100
1,69,0,3,"(',', ',')",",",",",,100
1,69,0,4,"('a', 'DT')",DT,a,a,100
1,69,0,5,"('weather-beaten', 'JJ')",JJ,weather-beaten,weatherbeaten,100
1,69,0,6,"('cardboard', 'NN')",NN,cardboard,cardboard,100
1,69,0,7,"('bungalow', 'NN')",NN,bungalow,bungalow,100
1,69,0,8,"('at', 'IN')",IN,at,at,100
1,69,0,9,"('eighty', 'FW')",FW,eighty,eighty,100
1,69,0,10,"('a', 'DT')",DT,a,a,100
1,70,0,0,"('month', 'NN')",NN,month,month,100
1,70,0,1,"(',', ',')",",",",",,100
1,70,0,2,"('but', 'CC')",CC,but,but,100
1,70,0,3,"('at', 'IN')",IN,at,at,100
1,70,0,4,"('the', 'DT')",DT,the,the,100
1,70,0,5,"('last', 'JJ')",JJ,last,last,100
1,70,0,6,"('minute', 'NN')",NN,minute,minute,100
1,70,0,7,"('the', 'DT')",DT,the,the,100
1,70,0,8,"('firm', 'NN')",NN,firm,firm,100
1,70,0,9,"('ordered', 'VBD')",VBD,ordered,ordered,100
1,70,0,10,"('him', 'PRP')",PRP,him,him,100
1,70,0,11,"('to', 'TO')",TO,to,to,100
1,70,0,12,"('Washington', 'NNP')",NNP,Washington,washington,100
1,70,0,13,"(',', ',')",",",",",,100
1,70,0,14,"('and', 'CC')",CC,and,and,100
1,71,0,0,"('I', 'PRP')",PRP,I,i,100
1,71,0,1,"('went', 'VBD')",VBD,went,went,100
1,71,0,2,"('out', 'IN')",IN,out,out,100
1,71,0,3,"('to', 'TO')",TO,to,to,100
1,71,0,4,"('the', 'DT')",DT,the,the,100
1,71,0,5,"('country', 'NN')",NN,country,country,100
1,71,0,6,"('alone', 'RB')",RB,alone,alone,100
1,71,0,7,"('.', '.')",.,.,,100
1,71,1,0,"('I', 'PRP')",PRP,I,i,100
